"ID","EXPLANATION","POOLID","QUESTION","EXPLANATION_GRAPHIC","HINT","HINT_GRAPHIC","QUESTION_GRAPHIC","STATUS","TYPE","TITLE","GRAPHIC","NEXT_QUESTION","LESSONID","IS_ENGLISH","QUESTION_GRAPHICID","HINT_GRAPHICID","EXPLANATION_GRAPHICID"
"1439819845000",,"97","Warum werden Festplatten geschreddert?",,"",,,"0","1","20 Festplatten geschreddert",,,"1606934959000","FALSE",,,
"1439820122000",,"97","Welche Probleme können Firewall-Einstellungen bei der Nutzung von Tools zur Online-Zusammenarbeit verursachen?",,"",,,"0","1","24 Firewallprobleme",,,"1606934959000","FALSE",,,
"1440316715000","<p>Auf vielen Webseiten kann man Bilder herunterladen, die frei verwendet werden d&#252;rfen. Dabei handelt es sich oft um historische Bilder, deren Schutz abgelaufen ist. Es gibt aber auch Material, das von Privatpersonen und Organisationen frei zur Verf&#252;gung gestellt wird.<br /><br />Trotzdem gilt, dass man sich immer genau informieren muss, ob ein Bild wirklich problemlos verwendet werden kann.<br /><br />Hier ein Verzeichnis von Public-Domain-Bildquellen:<br /><a href=""https://de.wikipedia.org/wiki/Wikipedia:Public-Domain-Bilderquellen"">https://de.wikipedia.org/wiki/Wikipedia:Public-Domain-Bilderquellen</a></p>","3","Was sind freie Bilder (Public Domain)?",,"<p>Auf vielen Webseiten werden Bilder zur Verf&#252;gung gestellt, die frei verwendet werden d&#252;rfen. Dabei handelt es sich oft um historische Bilder, deren Schutz abgelaufen ist. Es gibt aber auch Material, das von Privatpersonen und Organisationen frei zur Verf&#252;gung gestellt wird.<br /><br />Trotzdem gilt, dass man sich immer genau informieren muss, ob ein Bild wirklich problemlos verwendet werden kann.<br /><br />Hier ein Verzeichnis von Public-Domain-Bildquellen:<br /><a href=""https://de.wikipedia.org/wiki/Wikipedia:Public-Domain-Bilderquellen"">https://de.wikipedia.org/wiki/Wikipedia:Public-Domain-Bilderquellen</a></p>",,,"0","0","14 Freie Bilder (Public Domain)",,,"1574190091000","FALSE",,,
"1440316778000",,"3","Was stimmt? Rechtslage in Deutschland: Es ist verboten, ein Bild einer Person ohne deren Zustimmung zu erstellen, zu verbreiten oder zu veröffentlichen.",,"",,,"0","0","16 Recht auf das Bild",,,"1574190091000","FALSE",,,
"1440316790000",,"3","Rechtslage in Deutschland: Ein Bild einer Person darf nur mit Einwilligung des Abgebildeten verbreitet oder öffentlich zur Schau gestellt werden. Gilt dies auch für ein soziales Netzwerk wie Facebook?",,"<p><strong>Rechtslage in Deutschland:</strong> Ein Bild einer Person darf nur mit Einwilligung des Abgebildeten verbreitet oder öffentlich zur Schau gestellt werden darf. Hierunter fällt beispielsweise die Veröffentlichung eines Fotos in einem sozialen Netzwerk.</p><p>&nbsp;</p><p>Ausnahmen: Der/die Abgebildete ist nur Beiwerk (Fotomotiv ist ein Bauwerk, die Person ist zufällig mit abgebildet) oder die abgebildete Person ist Teil einer Menschenansammlung.</p>",,,"0","1","17 Recht auf das Bild",,,"1574190091000","FALSE",,,
"1440316812000","<p><strong>Die &#246;sterreichische Rechtslage unterscheidet sich von deutschen Rechtslage!</strong></p><p>Es ist <span style=""color: #008000;""><strong>nicht verboten</strong></span>, ein Bild einer Person ohne deren Zustimmung zu erstellen, zu verbreiten oder zu ver&#246;ffentlichen.</p><p>Fotos, die schutzw&#252;rdige Interessen von abgebildeten Person verletzen, sind nicht erlaubt:</p><ul><li>kein Eindringen in die Privatsph&#228;re</li><li>keine herabw&#252;rdigende Darstellung der Person (z.B. Nacktfotos)</li><li>keine beleidigenden Texte als Bildbeschriftung</li></ul><p><strong>Tipp: Besser die Person fragen, wenn man nicht sicher ist!</strong></p><p>&#160;</p>","3","Stimmt diese Aussage für Österreich? Es ist verboten, ein Bild einer Person ohne deren Zustimmung zu erstellen, zu verbreiten oder zu veröffentlichen.",,"<p><strong>Die österreichische Rechtslage unterscheidet sich von der deutschen Rechtslage!</strong></p><p>Es ist <strong style=""color: rgb(0, 128, 0);"">nicht verboten</strong>, ein Bild einer Person ohne deren Zustimmung zu erstellen, zu verbreiten oder zu veröffentlichen.</p><p>Fotos, die schutzwürdige Interessen von abgebildeten Person verletzen, sind nicht erlaubt:</p><ul><li>kein Eindringen in die Privatsphäre</li><li>keine herabwürdigende Darstellung der Person (z.B. Nacktfotos)</li><li>keine beleidigenden Texte als Bildbeschriftung</li></ul><p>Es wird empfohlen, abgebildete Personen zu fragen, ob sie eine Veröffentlichung ihres Bildes erlauben. Als Entscheidungshilfe sollte man sich selbst fragen, ob man sein eigenes Bild so veröffentlicht haben möchte.</p>",,,"0","1","15 Recht auf das Bild",,,"1574190091000","FALSE",,,
"1440319060000","","3","Ein digitales Bild hat die Angabe 1920x1280. 
Welche Maßeinheit wird hier verwendet?",,"<p><strong style=""color: rgb(0, 128, 0);"">Bildgröße</strong></p><p>Die Bildgröße eines digitalen Bildes wird in Pixel (PX) angegeben.</p><p>Beispiel: Die Auflösung einer Digitalkamera mit einem 16 Megapixelsensor beträgt 16 Millionen Bildpunkte. </p><p>Die Größe dieser Bilder beträgt in der Breite 4912, in der Höhe 3264 Pixel.</p><p><strong>DPI:</strong> Zahl der gedruckten Punkte pro Zoll eines Ausdrucks</p><p><strong>PPI:</strong> Zahl der Pixel pro Zoll eines angezeigten Bildes</p>",,,"0","1","22 px",,,"1574190091000","FALSE",,,
"1440320779000",,"3","Welches Farbmodell verwendet Farbwert, Farbsättigung und Helligkeitswert?",,"",,"ie_hsv.jpg","0","1","18 HSV",,,"1542953946000","FALSE","436",,
"1440320968000",,"3","Um was für ein Bild handelt es sich?",,"",,"ie_farbsaettigung_4.jpg","0","1","21 Graustufenbild",,,"1542953946000","FALSE","431",,
"1440321002000",,"3","Was bedeutet Transparenz?",,"<p>Ist ein Bild 100 % transparent, ist es nicht mehr sichtbar. Ist die Transparenz auf 0 % eingestellt, verdeckt es das darunterliegende Bild (oder den Hintergrund) vollst&#228;ndig.</p>",,"ie_transparenz1 (copy 1).jpg","0","1","22 Transparenz",,,"1542953946000","FALSE","439",,
"1456345654000",,"3","Was bedeutet eine Rights Managed (RM) Lizenz bei einem Bild?",,"<p><p style=""margin-top: 0.1cm; margin-bottom: 0.05cm;"">Viele Bildagenturen bieten ihre Bilder unter <strong>RM-Lizenz</strong> an: Je nach Verwendung des Bildes wird ein bestimmter Preis festgelegt. So macht es einen Unterschied, ob das Bild f&#252;r eine Webseite oder f&#252;r die Titelseite einer Zeitschrift verwendet wird.</p></p>",,,"0","0","12 Rights Managed (RM)",,,"1574190091000","FALSE",,,
"1456345657000",,"3","Was bestimmt der/die Lizenzinhaber*in mit Creative-Commons-Lizenzen (""CC-Lizenzen"") normalerweise nicht?",,"<p>Der/die Lizenzinhaber*in kann bestimmen, ob er/sie bei Verwendung des Materials genannt werden möchte, ob eine kommerzielle Verwendung zulässig ist und ob das Werk bearbeitet werden darf.</p><p>&nbsp;</p><p>Viele Bilder in Wikipedia fallen unter eine CC-Lizenz. </p><p>Informationen zu CC-Lizenzen findet man hier: <a href=""http://de.creativecommons.org/was-ist-cc/"" rel=""noopener noreferrer"" target=""_blank"">http://de.creativecommons.org/was-ist-cc/</a></p>",,,"0","1","20 Creative-Commons-Lizenzen",,,"1574190091000","FALSE",,,
"1456345660000","<p><span style=""color: rgb(51, 51, 51);"">Bild: Das linke Bild wurde verlustfrei komprimiert, das rechte Bild nicht. Deutliche Bildfehler sind in der Vergrößerung zu sehen.</span></p><p><strong style=""color: rgb(0, 128, 0);"">PNG</strong><strong>:</strong> Grafikformat mit verlustfreier (lossless) Kompression. Die Qualität der komprimierten Bilder bleibt erhalten.</p><p>PNG unterstützt auch Transparenz. </p><p>PNG ist das meistverwendete verlustfreie Grafikformat im Internet.</p>","3","Achte auf die Bildfehler! Welches der Bilder ist im PNG-Format?",,"<p><span style=""color: rgb(51, 51, 51);"">Bild: Das linke Bild wurde verlustfrei komprimiert, das rechte Bild nicht. Deutliche Bildfehler sind in der Vergrößerung zu sehen.</span></p><p><strong style=""color: rgb(0, 128, 0);"">PNG</strong><strong>:</strong> Grafikformat mit verlustfreier (lossless) Kompression. Die Qualität der komprimierten Bilder bleibt erhalten.</p><p>PNG unterstützt auch Transparenz. </p><p>PNG ist das meistverwendete verlustfreie Grafikformat im Internet.</p>",,"ie_png_jpg.jpg","0","1","09 PNG-Format",,,"1574190091000","FALSE","415",,
"1456345667000",,"3","Welche Aussagen über Transparenz sind richtig?",,"",,"ie_transparenz.jpg","0","0","31 Transparenz",,,"1574190091000","FALSE","410",,
"1456345693000","<p>Bei der verlustbehafteten Kompression eines Bildes wird versucht, den Informationsverlust des Bildes für den/die Betrachtenden kaum erkennbar oder zumindest erträglich zu gestalten. Das Auge des Menschen hat nur eine beschränkte Auflösungsmöglichkeit von Farben und Formendetails.</p><p>Daraus ergibt sich, dass eine verlustbehaftete Kompression eine wesentlich höhere Kompressionsrate hat als eine verlustfreie Kompression.</p><p>Wird die Kompression zu hoch eingestellt, werden Bildfehler (z. B. in Form von Flecken) sichtbar.</p>","3","Was geht bei der verlustbehafteten Kompression eines Bildes verloren?",,"",,,"0","1","25 Verlustbehafteten Komprimierung",,,"1542953946000","FALSE",,,
"1456345697000",,"3","Welcher Prozentsatz entspricht der geringsten Helligkeit?",,"",,"ie_helligkeit1.jpg","0","1","12 Helligkeit",,,"1542953946000","FALSE","432",,
"1456345700000",,"3","Welche Auswirkung hat eine verlustfreie (lossless) Komprimierung eines Bildes?",,"",,,"0","1","23 Lossless",,,"1542953946000","FALSE",,,
"1462548011000",,"33","Eine E-Mail soll an eine weitere Adresse (für andere E-Mail-Empfänger nicht sichtbar) verschickt werden. Welches der Symbole wird verwendet?",,"",,"og_bcc.jpg","0","1","41b",,,"1606934551000","FALSE","637",,
"1462548057000",,"33","Welches der Symbole wählt man aus, wenn in einer E-Mail ein Dateianhang (Attachment) mitgesendet werden soll?",,"",,"og_bcc.jpg","0","1","41c",,,"1606934551000","FALSE","637",,
"1467722458000","<p>Stark vergrößerte Raster- bzw. Pixelgrafik</p>","3","Stimmt diese Aussage? Eine Pixelgrafik (bzw. Rastergrafik) kann ohne Qualitätsverlust und verlustfrei vergrößert werden.","ie_pixelgrafik_2.jpg","",,"ie_24bit_bild.jpg","0","1","08 Rastergrafik (Pixelgrafik)",,,"1542953946000","FALSE","427",,"429"
"1514454260000",,"1","Wie kann ein nicht reagierendes Programm beendet werden?",,"<p>Es gibt mehrere Möglichkeiten den Task-Manager in Windows 11 zu starten: </p><ul><li><strong>Strg + Alt + Entf drücken, </strong></li><li><strong>mit der rechten Maustaste auf die Schaltfläche Start klicken, </strong></li><li><strong>Strg + Umschalt + Esc, </strong></li><li><strong>Windows-Taste + X drücken</strong></li></ul>",,"Task-Manager starten","0","1","Taskmanager 2",,,"1605045361000","FALSE","18153",,
"1514456408000","","1","Welche Datei ist am größten?",,"<p>Die Liste ist in der Detailansicht aufsteigend sortiert. Die gr&#246;&#223;te Datei befindet sich auf der Liste unten.</p>",,"dateiliste.jpg","0","1","Dateigröße",,,"1605045361000","FALSE","536",,
"1516309855000",,"2","Wie wird die gesamte Leiste mit allen Registern genannt?",,"",,"Menueband-1.jpg","0","1","2",,,"1556954017000","FALSE","697",,
"1516309867000",,"2","Die Symbole in Schriftart ergeben zusammen",,"",,"Gruppen1.jpg","0","1","3",,,"1556954017000","FALSE","698",,
"1516309881000",,"2","Wohin zeigt der Mauspfeil?",,"",,"Symbol.jpg","0","1","4",,,"1556954017000","FALSE","699",,
"1516309887000",,"2","Wohin zeigt der Mauspfeil?",,"",,"Verweis.jpg","0","1","5",,,"1556954017000","FALSE","701",,
"1516309902000","<p>Mit Hilfe dieses Symbols kann das Men&#252;band ein- und ausgeblendet werden.</p>","2","Wohin zeigt der Pfeil?",,"",,"Menue_Anzeige_Optionen-1.jpg","0","1","6",,,"1556954017000","FALSE","702",,
"1516383501000","<p>Mit Hilfe dieses Symbols kann das Men&#252;band ein- und ausgeblendet werden.</p>","2","Wie wird die gesamte Leiste mit allen Registern genannt?",,"",,"Menue_Anzeige_Optionen-1.jpg","0","1","Anzeige anpassen",,,"1603044401000","FALSE","702",,
"1519071507000",,"33","Was bedeutet E-Government?",,"",,,"0","1","03 E-Government",,,"1605980967000","FALSE",,,
"1519071547000",,"33","Welche Aussage stimmt für den Begriff E-Mail?",,"",,,"0","1","05 E-Mail",,,"1605980967000","FALSE",,,
"1519071616000",,"33","Wozu werden Phishing-E-Mails verwendet?",,"",,,"0","1","11 Phishing-E-Mails",,,"1605980967000","FALSE",,,
"1519071630000",,"33","Welche Aussage passt zu dem Begriff Podcast?",,"",,,"0","1","12 Podcast",,,"1605980967000","FALSE",,,
"1519071713000",,"33","Was versteht man unter einer textbasierten E-Mail-Signatur?",,"",,,"0","1","15 E-Mail-Signatur",,,"1605980967000","FALSE",,,
"1519071718000",,"33","Welcher Begriff passt zu der Plattform Twitter?",,"",,,"0","1","16 Twitter",,,"1605980967000","FALSE",,,
"1519071754000",,"33","Was versteht man unter Spam?",,"",,,"0","1","18 Spam",,,"1605980967000","FALSE",,,
"1519071759000",,"33","Wofür steht CC (Carbon Copy) in einer E-Mail?",,"",,,"0","1","19 CC",,,"1605980967000","FALSE",,,
"1519071767000",,"33","Wofür steht BCC (Blind Carbon Copy) in einer E-Mail? ",,"",,,"0","0","20 BCC",,,"1605980967000","FALSE",,,
"1519071790000",,"33","Eine E-Mail soll wieder als ungelesen erscheinen. Welche Einstellung wird der Empfänger vornehmen?",,"",,,"0","1","22 ungelesen",,,"1605980967000","FALSE",,,
"1519071806000",,"33","Was erscheint meistens in Pop-up Fenstern?",,"",,,"0","1","24 Pop-up",,,"1605980967000","FALSE",,,
"1519071812000",,"33","Was versteht man unter URL?",,"",,,"0","1","25 URL",,,"1605980967000","FALSE",,,
"1519071825000",,"33","Welche Maßnahme führt nicht zu einem besseren Schutz der Privatsphäre?",,"",,,"0","1","27 Privatsphäre",,,"1605980967000","FALSE",,,
"1519071830000",,"33","Wozu dient eine aktivierte Abwesenheitsnotiz?",,"",,,"0","1","28 Abwesenheitsnotiz?",,,"1605980967000","FALSE",,,
"1519071834000",,"33","Welche der Möglichkeiten sind für die Beurteilung einer seriösen Webseite nicht sinnvoll?",,"",,,"0","1","29 seriöse Webseite",,,"1605980967000","FALSE",,,
"1519072281000",,"33","Welche Aussage stimmt für den Begriff Inhaltsfilter?",,"",,,"0","1","07 Inhaltefilter",,,"1605980967000","FALSE",,,
"1519072572000",,"33","Eine E-Mail ist für den Absender besonders wichtig. Welche Einstellung wird der Absender vornehmen?",,"",,,"0","1","21 Einstellung E-Mail",,,"1605980967000","FALSE",,,
"1519072847000","","33","Wozu kann eine bestimmte Startseite in den Einstellungen des Browsers festgelegt werden?",,"<p>Sehr oft möchten Nutzer*innen eine Suchmaschine wie Google als Startseite eingestellt haben.</p>",,,"0","1","23 Startseite",,,"1605980967000","FALSE",,,
"1519074113000","","33","Was versteht man unter Netiquette?",,"<p>Unter der Netiquette, zusammengesetzt aus dem englischen <strong>net</strong> f&#252;r das &#8222;Netz&#8220; und <strong>Etikette</strong> f&#252;r &#8222;Verhaltensregeln&#8220;, versteht man das gute und angemessene Benehmen in der elektronischen Kommunikation.</p><p><strong>Einige Beispiele f&#252;r Netiquette:</strong></p><ul><li>keine Unh&#246;flichkeiten und Beleidigungen</li><li>aussagekr&#228;ftigen Betreff bei E-Mails verwenden</li></ul>",,,"0","1","13 Netiquette",,,"1605980967000","FALSE",,,
"1519110173000","","33","Welcher Teil der E-Mail-Adresse office@example.info ist die Top-Level-Domain?",,"<p>Jede E-Mail-Adresse enthält das At-Zeichen <strong>@</strong>, das <strong style=""color: rgb(0, 128, 0);"">Benutzername</strong> und <strong style=""color: rgb(128, 0, 128);"">Domain</strong> trennt.</p><p><strong style=""color: rgb(0, 128, 0);"">office</strong><strong>@</strong><strong style=""color: rgb(128, 0, 128);"">example</strong><strong>.info</strong></p><p>Für E-Mailadressen gelten die gleichen Regeln wie für Webadressen: Sie dürfen beispielsweise keine Leerzeichen und Umlaute enthalten.</p><p>Bei den Top-Level-Domains wird unterschieden: <strong>geografische Top-Level-Domains</strong> (<strong>TLDs</strong>) wie z. B. at (Österreich), de (Deutschland) und <strong>allgemeine TLDs</strong> wie com (international), eu (Europäische Union), org (Organisation) und edu (Education).</p>",,,"0","1","30 Top-Level-Domain",,,"1605980967000","FALSE",,,
"1519118729000","","33","Welche Aussage stimmt für den Begriff Links?",,"<p><strong style=""color: rgb(0, 128, 0);"">Hyperlinks</strong> (oft nur <strong>Links</strong> genannt) sind ein charakteristisches Merkmal des Internets.</p><p>Fährt man mit der Maus in einer Webseite über einen Link wird aus dem Mauszeiger eine Hand.</p><p><strong>Beispiel:</strong> Der Link <strong style=""color: rgb(0, 128, 0);"">Wetter</strong> auf der Seite <strong>www.orf.at</strong>.</p><p>Mit ihrer Hilfe lassen sich Webseiten und andere HTML-Seiten verbinden, die entweder auf demselben Rechner liegen oder überall auf der Welt bereitstehen, um aufgerufen zu werden.</p>",,,"0","1","08 Links",,,"1605980967000","FALSE",,,
"1519118796000",,"33","Wozu werden Favoriten bzw. Lesezeichen im Browser angelegt?",,"",,,"0","1","09 Lesezeichen",,,"1605980967000","FALSE",,,
"1519118802000",,"33","Wozu dienen plötzlich eingeblendete Pop-ups im Browser?",,"",,,"0","1","10 Pop-ups",,,"1605980967000","FALSE",,,
"1519118827000",,"33","Was ist eine Verteilerliste?",,"",,,"0","1","17 Verteilerliste",,,"1605980967000","FALSE",,,
"1519118885000","<p>Das englische Wort ""browse"" heißt soviel wie blättern, durchschmökern. In der Informatik bedeutet es durchsuchen, auf Webseiten surfen.</p><p>Zur Nutzung des WWW benötigt man ein Programm, einen Webbrowser, der die Daten vom Webserver holt und anzeigt.</p><p>Auf Computern mit dem Betriebssystem Windows ist der Browser <strong>Microsoft Edge</strong> vorinstalliert.</p><p>Bekannte Browserprogramme sind <strong>Firefox</strong>, <strong>Microsoft Edge</strong>, <strong>Google Chrome</strong> oder <strong>Opera</strong>.</p>","33","Was ist ein Browser?",,"<p>Mit Firefox, Microsoft Edge, Google Chrome oder Opera kannst du Webseiten ansehen.</p>","Logos von verschieden Webbrowsern","Logos von verschieden Webbrowsern","0","1","31 Brower",,,"1605980967000","FALSE","17833","17833",
"1519119006000",,"33","Eine E-Mail soll an eine weitere Adresse (für andere E-Mail-Empfänger nicht sichtbar) verschickt werden. Welches der Symbole wird verwendet?",,"",,"og_bcc.jpg","0","1","41a",,,"1606934551000","FALSE","637",,
